syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
3,3,4,Aus,ker,bung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,1,T,3,antepaenultima
3,3,3,aus,ker,nen,en,aus,V,N,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,2001,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,kip,pen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,1101,3,3,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,kla,gen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,LCKC,CLCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCL,CKC,,CC,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,4,4,aus,klam,mern,ern,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,CC,KCC,CKCC,KCKCC,ø,VVC,CCVC,CVCC,0,3,3,1,1,2,0,2,1,2,1,1,1,101,111,2011,3,2,2,1,DC,CCK,CKCC,,CC,C,C,,CC,D,K,K,1,1,0,F,3,antepaenultima
3,4,3,aus,klap,pen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,CKC,KCKC,CKCKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CCK,CKC,,CC,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,5,3,aus,klapp,bar,ar,aus,A,V,SA,acc,D,DC,DCC,DCCC,DCCCK,C,LC,CLC,CCLC,KCCLC,ø,VVC,CCVC,CVVC,0,3,1,1,1,1,0,2,1,2,1,2,1,101,211,111,3,2,3,1,DC,CCKC,CLC,,CC,C,C,C,C,D,K,L,1,1,1,F,3,antepaenultima
3,4,3,aus,klau,ben,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCD,C,KC,CKC,DCKC,CDCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCD,CKC,,CC,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,4,3,aus,klei,den,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCD,C,KC,CKC,DCKC,CDCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCD,CKC,,CC,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,4,4,Aus,klei,dung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCC,DCCCD,C,KC,CKC,DCKC,CDCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCD,CKC,,CC,C,C,,C,D,D,K,1,1,1,T,3,antepaenultima
3,4,3,aus,klin,gen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,CKC,KCKC,CKCKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,111,2001,3,3,2,1,DC,CCK,CKC,,CC,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,4,3,aus,klin,ken,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,CKC,CCKC,KCCKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,1111,1101,3,2,2,1,DC,CCKC,CKC,,CC,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,4,3,aus,klop,fen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,AKC,KAKC,CKAKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CCK,AKC,,CC,A,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,4,3,Aus,klop,fer,er,aus,N,V,SA,acc,D,DC,DCC,DCCC,DCCCK,C,KC,AKC,KAKC,CKAKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,111,111,3,2,2,1,DC,CCK,AKC,,CC,A,C,,C,D,K,K,1,1,0,T,3,antepaenultima
3,3,4,aus,kl2,geln,eln,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCL,C,CC,KCC,CKCC,LCKCC,ø,VVC,CCVV,CVCC,0,1,3,1,0,2,0,2,1,2,2,1,1,101,111,1111,3,3,2,1,DC,CCL,CKCC,,CC,C,C,,CC,D,L,K,1,1,0,F,3,antepaenultima
3,4,4,Aus,kl2g,lung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,CCKC,LCCKC,ø,VVC,CCVV,CCVC,0,1,3,1,0,1,0,2,2,2,2,1,1,101,111,1111,3,3,2,1,DC,CCL,CCKC,,CC,CC,C,,C,D,L,K,1,1,1,T,3,antepaenultima
3,4,3,aus,knei,fen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCD,C,KC,CKC,DCKC,CDCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,1101,1101,3,3,2,1,DC,CCD,CKC,,CC,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,4,3,aus,knip,sen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,CKC,CCKC,KCCKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,1201,1101,3,2,2,1,DC,CCKC,CKC,,CC,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,4,aus,kno,beln,eln,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCL,C,CC,KCC,CKCC,LCKCC,ø,VVC,CCVV,CVCC,0,1,3,1,0,2,0,2,1,2,2,1,1,101,1101,1111,3,2,2,1,DC,CCL,CKCC,,CC,C,C,,CC,D,L,K,1,1,0,F,3,antepaenultima
3,3,4,aus,kno,cken,en,ø,V,ø,ø,ø,D,DC,DCC,DCCC,DCCCK,C,KC,CKC,KCKC,CKCKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,0,101,1101,1101,3,2,2,1,DC,CCK,CKC,,CC,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,4,3,aus,kn3p,fen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,AKC,KAKC,CKAKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,1101,1101,3,2,2,1,DC,CCK,AKC,,CC,A,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,5,3,aus,kn3pf,bar,ar,aus,A,V,SA,acc,D,DC,DCC,DCCC,DCCCK,C,LC,CLC,ACLC,KACLC,ø,VVC,CCVC,CVVC,0,3,1,1,1,1,0,2,1,2,1,2,1,101,1201,111,3,2,3,1,DC,CCKA,CLC,,CC,C,C,A,C,D,K,L,1,1,1,F,3,antepaenultima
3,2,4,aus,ko,chen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,1101,3,2,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,4,aus,kof,fern,ern,aus,V,N,AS,acc,D,DC,DCC,DCCK,DCCKC,C,CC,KCC,CKCC,KCKCC,ø,VVC,CVC,CVCC,0,2,3,1,1,2,0,1,1,2,1,1,1,101,101,1111,3,2,2,1,DC,CK,CKCC,,C,C,C,,CC,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,kol,ken,en,ø,V,V,S,ø,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,4,Aus,kol,kung,ung,ø,N,V,SA,ø,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,1,T,3,antepaenultima
3,3,3,aus,kom,men,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,2001,3,2,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,Aus,kom,men,en,ø,N,F,S,ø,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,2001,3,2,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,T,3,antepaenultima
3,4,4,aus,k3mm,lich,ich,aus,A,V,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,noacc,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,1101,111,3,2,3,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,1,F,3,antepaenultima
3,3,4,aus,kop,peln,eln,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,CC,KCC,CKCC,KCKCC,ø,VVC,CVC,CVCC,0,2,3,1,1,2,0,1,1,2,1,1,1,101,101,1111,3,2,2,1,DC,CK,CKCC,,C,C,C,,CC,D,K,K,1,1,0,F,3,antepaenultima
3,2,4,aus,ko,sten,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,201,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,kot,zen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKA,C,KC,AKC,KAKC,CKAKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,1101,3,2,2,1,DC,CK,AKC,,C,A,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,kra,gen,en,aus,V,N,AS,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,LCKC,CLCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCL,CKC,,CC,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,3,4,Aus,kra,gung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,LCKC,CLCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCL,CKC,,CC,C,C,,C,D,L,K,1,1,1,T,3,antepaenultima
3,3,3,aus,kra,men,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,LCKC,CLCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,2001,3,3,2,1,DC,CCL,CKC,,CC,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,4,3,aus,krat,zen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCK,C,KC,AKC,KAKC,CKAKC,ø,VVC,CCVC,CVC,0,3,2,1,1,1,0,2,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CCK,AKC,,CC,A,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,4,4,aus,krie,chen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,LCKC,CLCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCL,CKC,,CC,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,4,3,aus,krie,gen,en,aus,V,V,AS,acc,D,DC,DCC,DCCC,DCCCL,C,KC,CKC,LCKC,CLCKC,ø,VVC,CCVV,CVC,0,1,2,1,0,1,0,2,1,2,2,1,1,101,111,1101,3,3,2,1,DC,CCL,CKC,,CC,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,2,4,aus,ku,geln,eln,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,CC,KCC,CKCC,LCKCC,ø,VVC,CVV,CVCC,0,0,3,1,0,2,0,1,1,2,2,1,1,101,101,1111,3,3,2,1,DC,CL,CKCC,,C,C,C,,CC,D,L,K,1,1,0,F,3,antepaenultima
3,3,3,aus,k2h,len,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,101,1011,3,3,3,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,3,4,Aus,k2h,lung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,101,1011,3,3,3,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,1,T,3,antepaenultima
3,3,4,Aus,kul,tant,ant,ø,N,R,SA,ø,D,DC,DCC,DCCK,DCCKC,C,CC,KCC,CKCC,CCKCC,ø,VVC,CVC,CVCC,0,2,3,1,1,2,0,1,1,2,1,1,1,101,111,1201,3,3,2,1,DC,CKC,CKCC,,C,C,C,C,CC,D,K,K,1,1,2,T,3,ultima
3,4,3,Aus,kunf,tei,ei,aus,N,N,SA,acc,D,DC,DCC,DCCK,DCCKC,D,CD,CCD,CCCD,KCCCD,acc,VVC,CVCC,CVV,0,3,0,1,2,0,0,1,1,2,1,2,1,101,1201,101,3,2,3,0,DC,CKCC,CD,,C,C,C,CC,,D,K,D,1,2,1,T,3,ultima
3,3,4,aus,kup,peln,eln,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,CC,KCC,CKCC,KCKCC,ø,VVC,CVC,CVCC,0,2,3,1,1,2,0,1,1,2,1,1,1,101,101,1111,3,3,2,1,DC,CK,CKCC,,C,C,C,,CC,D,K,K,1,1,0,F,3,antepaenultima
3,2,4,aus,la,chen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,11,1101,3,3,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,2,3,aus,la,den,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,2,4,aus,la,dend,end,ø,A,F,S,ø,D,DC,DCC,DCCL,DCCLC,C,CC,KCC,CKCC,LCKCC,ø,VVC,CVV,CVCC,0,0,3,1,0,2,0,1,1,2,2,1,1,101,11,1201,3,4,2,1,DC,CL,CKCC,,C,C,C,,CC,D,L,K,1,1,0,F,3,antepaenultima
3,2,4,Aus,la,dung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,1,T,3,antepaenultima
3,2,2,Aus,la,ge,e,aus,N,V,S,acc,D,DC,DCC,DCCL,DCCLC,K,CK,LCK,CLCK,CCLCK,ø,VVC,CVV,CV,0,0,1,1,0,0,0,1,1,2,2,1,1,101,11,101,3,4,2,0,DC,CL,CK,,C,C,C,,,D,L,K,1,1,0,T,3,antepaenultima
3,2,4,aus,la,gern,ern,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,CC,KCC,CKCC,LCKCC,ø,VVC,CVV,CVCC,0,0,3,1,0,2,0,1,1,2,2,1,1,101,11,1111,3,4,2,1,DC,CL,CKCC,,C,C,C,,CC,D,L,K,1,1,0,F,3,antepaenultima
3,3,3,Aus,l1n,der,er,aus,N,N,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,1011,111,3,3,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,T,3,antepaenultima
3,3,5,aus,l1n,disch,isch,aus,A,N,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,1011,201,3,3,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,1,F,3,antepaenultima
3,5,7,aus,lands,deutsch,eutsch,aus,A,NA,SAS,acc,D,DC,DCC,DCCK,DCCKC,A,DA,CDA,ACDA,CACDA,ø,VVC,CVCC,CVVC,0,3,1,1,2,1,0,1,1,2,1,2,2,101,1111,201,3,2,2,1,DC,CKCA,CDA,,C,C,C,CA,A,D,K,D,1,2,1,F,3,antepaenultima
3,3,3,aus,lan,gen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,11,2001,3,3,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,las,sen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,11,1101,3,3,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,4,Aus,las,sung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,11,1101,3,3,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,1,T,3,antepaenultima
3,2,4,aus,la,sten,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,2,5,Aus,la,stung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,1,T,3,antepaenultima
3,3,5,aus,lat,schen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,1101,3,2,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,lau,fen,en,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDC,C,KC,CKC,DCKC,CDCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CD,CKC,,C,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,4,4,Aus,lauf,bahn,ahn,aus,N,VN,ø,acc,D,DC,DCC,DCCD,DCCDC,C,LC,CLC,CCLC,DCCLC,ø,VVC,CVVC,CVVC,0,1,1,1,1,1,0,1,1,2,2,2,2,101,111,1101,3,3,3,1,DC,CDC,CLC,,C,C,C,C,C,D,D,L,1,1,1,T,3,antepaenultima
3,3,3,Aus,l1u,fer,er,aus,N,N,SA,acc,D,DC,DCC,DCCD,DCCDC,C,KC,CKC,DCKC,CDCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,111,3,4,2,1,DC,CD,CKC,,C,C,C,,C,D,D,K,1,1,0,T,3,antepaenultima
3,3,3,aus,lau,gen,en,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDC,C,KC,CKC,DCKC,CDCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CD,CKC,,C,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,3,3,aus,lau,ten,en,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDC,C,KC,CKC,DCKC,CDCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CD,CKC,,C,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,3,3,aus,l1u,ten,en,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDC,C,KC,CKC,DCKC,CDCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CD,CKC,,C,C,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,2,3,aus,le,ben,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,3,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,2,4,aus,le,cken,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,11,1101,3,3,2,1,DC,CK,CKC,,C,C,C,,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,3,aus,lee,ren,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1011,3,3,3,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,3,4,Aus,lee,rung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1011,3,3,3,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,1,T,3,antepaenultima
3,2,3,aus,le,gen,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,3,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,2,3,Aus,le,ger,er,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,111,3,3,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,T,3,antepaenultima
3,2,4,Aus,le,gung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,3,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,1,T,3,antepaenultima
3,3,3,aus,lei,ern,ern,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDK,C,CC,KCC,DKCC,CDKCC,ø,VVC,CVV,VCC,0,0,2,1,0,2,0,1,0,2,2,1,1,101,11,1011,3,4,3,1,DC,CD,KCC,,C,,C,,CC,D,D,K,1,1,0,F,3,antepaenultima
3,3,3,aus,lei,hen,en,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDK,C,KC,DKC,CDKC,CCDKC,ø,VVC,CVV,VC,0,0,1,1,0,1,0,1,0,2,2,1,1,101,11,1001,3,4,3,1,DC,CD,KC,,C,,C,,C,D,D,K,1,1,0,F,3,antepaenultima
3,3,2,Aus,lei,he,e,aus,N,V,SA,acc,D,DC,DCC,DCCD,DCCDK,K,DK,CDK,CCDK,DCCDK,ø,VVC,CVV,V,0,0,0,1,0,0,0,1,0,2,2,1,1,101,11,1,3,4,4,-1,DC,CD,K,,C,,C,,,D,D,K,1,1,0,T,3,antepaenultima
3,3,4,Aus,lei,hung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCD,DCCDK,C,KC,DKC,CDKC,CCDKC,ø,VVC,CVV,VC,0,0,1,1,0,1,0,1,0,2,2,1,1,101,11,1001,3,4,3,1,DC,CD,KC,,C,,C,,C,D,D,K,1,1,1,T,3,antepaenultima
3,3,3,aus,ler,nen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,21,2001,3,3,2,1,DC,CKC,CKC,,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,2,3,aus,le,sen,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,3,2,1,DC,CL,CKC,,C,C,C,,C,D,L,K,1,1,0,F,3,antepaenultima
3,2,2,Aus,le,se,e,aus,N,V,SA,acc,D,DC,DCC,DCCL,DCCLC,K,CK,LCK,CLCK,CCLCK,ø,VVC,CVV,CV,0,0,1,1,0,0,0,1,1,2,2,1,1,101,11,101,3,3,2,0,DC,CL,CK,,C,C,C,,,D,L,K,1,1,0,T,3,antepaenultima
