syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,I,ø,I,In,Ini,Init,Initi,L,LC,LCL,LCLA,LCLAL,ø,8,11,9,6,9,9,8,5,4,6,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,L,CL,AL,K,AL,LC,,C,A,,A,,,,,,,C,L,L,L,K,L,L,1,2,2,1,2,2,0,0,0,1,0,1,0,1,1,0,1,0,2,2,2,1,2,2,VV,CVV,CVV,VC,CVV,VVC,0,0,0,1,0,0,N,R,T,1,Initiation,ultima
ve,ø,e,ve,ive,tive,ative,K,CK,LCK,CLCK,KCLCK,ø,I,ø,I,In,Ini,Init,Initi,L,LC,LCL,LCLA,LCLAL,ø,8,11,9,6,9,7,8,5,4,6,4,3,-1,light,light,light,light,light,schwa,o,o,o,c,o,o,L,CL,AL,K,CL,CK,,C,A,,C,C,,,,,,,L,L,L,K,L,K,1,2,2,1,2,2,0,0,0,1,0,0,0,1,1,0,1,1,2,2,2,1,2,1,VV,CVV,CVV,VC,CVV,CV,0,0,0,1,0,1,N,F,T,1,Initiative,paenultima
recht,ø,t,ht,cht,echt,recht,C,CC,KCC,CKCC,CCKCC,ø,I,ø,I,In,Ini,Init,Initi,L,LC,LCL,LCLA,LCLAL,ø,8,11,9,6,10,12,8,5,4,6,3,3,0,light,light,light,light,light,heavy,o,o,o,c,c,c,L,CL,AL,K,CLC,CKCC,,C,A,,C,C,,,,,C,CC,L,L,L,K,L,K,1,2,2,1,3,5,0,0,0,1,1,2,0,1,1,0,1,1,2,2,2,1,2,1,VV,CVV,CVV,VC,CVVC,CVCC,0,0,0,1,1,3,N,NN,T,2,Initiativrecht,paenultima
ze,ø,e,ze,tze,itze,ritze,K,AK,KAK,CKAK,CCKAK,ø,In,ø,I,In,Inj,Inje,Injek,K,KC,KCC,KCCK,KCCKC,ø,11,13,9,10,14,7,5,4,4,3,3,3,-1,light,light,light,heavy,light,schwa,c,c,o,c,c,o,KC,CKC,AL,LCC,CCCK,AK,,C,A,,CCC,A,C,C,,CC,,,K,K,L,L,K,K,2,3,2,3,5,2,1,1,0,2,1,0,0,1,1,0,3,1,1,1,2,2,1,1,VC,CVC,CVV,VVCC,CCCVC,CV,1,2,0,1,4,1,N,NN,T,2,Injektionsspritze,antepaenultima
bel,ø,l,el,bel,abel,rabel,C,KC,CKC,LCKC,CLCKC,ø,in,ø,i,in,ink,inko,inkom,K,KC,KCC,KCCK,KCCKC,ø,11,7,12,9,14,11,5,3,4,4,7,3,0,light,light,light,light,light,schwa,c,c,c,o,o,c,KC,CK,CKC,CL,CL,CKC,,C,C,C,C,C,C,,C,,,C,K,K,K,L,L,K,2,3,3,2,2,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,CVV,CVC,1,2,2,0,0,2,A,A,F,1,inkommensurabel,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Ink,Inko,Inkor,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CKC,CL,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,R,T,1,Inkorporation,ultima
zeit,ø,t,it,eit,zeit,szeit,C,DC,ADC,CADC,CCADC,ø,In,ø,I,In,Ink,Inku,Inkub,K,KC,KCC,KCCL,KCCLC,ø,11,9,7,9,10,12,5,4,3,4,3,4,0,light,light,light,light,heavy,light,c,o,c,o,c,c,KC,CL,CK,AL,LCC,ADC,,C,C,A,,A,C,,,,CC,C,K,L,K,L,L,D,2,2,2,2,3,4,1,0,1,0,2,1,0,1,1,1,0,1,1,2,1,2,2,2,VC,CVV,CVC,CVV,VVCC,CVVC,1,0,2,0,1,1,N,NN,T,2,Inkubationszeit,paenultima
tur,ø,r,ur,tur,ktur,ektur,C,LC,CLC,CCLC,KCCLC,ø,In,ø,I,In,Inn,Inne,Innen,K,KC,KCK,KCKC,KCKCK,ø,8,12,10,9,8,13,8,4,5,4,2,4,0,light,schwa,light,light,light,light,c,c,c,o,c,c,K,CKC,KC,CL,CKC,CLC,,C,,C,C,C,,C,C,,C,C,K,K,K,L,K,L,2,3,2,3,3,3,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,1,2,VC,CVC,VC,CVV,CVC,CVVC,1,2,1,0,2,1,N,ø,T,2,Innenarchitektur,prima
tur,ø,r,ur,tur,atur,ratur,C,LC,CLC,KCLC,CKCLC,ø,In,ø,I,In,Inn,Inne,Innen,K,KC,KCK,KCKC,KCKCC,ø,8,12,10,7,10,13,8,4,3,3,5,4,0,light,schwa,light,schwa,light,light,c,c,c,o,c,c,K,CKC,CKC,CK,CK,CLC,,C,C,C,C,C,,C,C,,,C,K,K,K,K,K,L,2,3,3,2,2,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CV,CVC,CVVC,1,2,2,1,2,1,N,ø,T,2,Innentemperatur,prima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,in,ø,i,in,inn,inne,inner,K,KC,KCK,KCKC,KCKCC,ø,8,13,8,10,7,13,8,4,2,5,3,4,0,light,schwa,light,light,light,light,c,c,c,o,o,c,K,CKC,CLC,CL,CL,CKC,,C,C,C,C,C,,C,C,,,C,K,K,L,L,L,K,2,3,2,3,2,5,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVVC,CVV,CVV,CVC,1,2,1,0,0,2,A,ø,F,2,innersekretorisch,prima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,In,ø,I,In,Ino,Inop,Inopp,K,KC,KCK,KCKC,KCKCK,ø,11,6,11,9,11,8,5,6,3,4,5,2,-1,light,light,light,light,light,light,c,c,c,o,o,c,KC,K,CKC,CL,CL,CLC,,,C,C,C,C,C,,C,,,C,K,K,K,L,L,L,2,2,3,2,2,3,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,2,VC,VC,CVC,CVV,CVV,CVVC,1,1,2,0,0,1,N,N,T,1,Inopportunitaet,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,In,ø,I,In,Ins,Inse,Insen,K,KC,KCC,KCCK,KCCKC,ø,11,10,9,9,12,8,5,3,4,4,6,2,-1,light,light,light,light,light,light,c,c,o,o,o,c,KC,CKC,CL,CL,CL,CLC,,C,C,C,C,C,C,C,,,,C,K,K,L,L,L,L,2,3,2,2,2,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,2,VC,CVC,CVV,CVV,CVV,CVVC,1,2,0,0,0,1,N,N,T,1,Insensibilitaet,ultima
se,ø,e,se,ise,eise,reise,K,CK,DCK,CDCK,CCDCK,ø,In,ø,I,In,Ins,Insp,Inspe,K,KC,KCC,KCCC,KCCCK,ø,11,9,9,10,14,7,5,2,4,3,7,3,-1,light,light,light,heavy,light,schwa,c,c,o,c,o,o,KC,CCKC,AL,LCC,CD,CK,,CC,A,,C,C,C,C,,CC,,,K,K,L,L,D,K,2,4,2,3,3,2,1,1,0,2,0,0,0,2,1,0,1,1,1,1,2,2,2,1,VC,CCVC,CVV,VVCC,CVV,CV,1,3,0,1,0,1,N,NN,T,2,Inspektionsreise,antepaenultima
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,in,ø,i,in,ins,inst,insti,K,KC,KCC,KCCC,KCCCL,ø,11,10,9,9,6,13,5,3,4,4,6,4,-1,light,light,light,light,light,light,c,o,o,o,o,c,KC,CCL,CL,AL,L,CKC,,CC,C,A,,C,C,,,,,C,K,L,L,L,L,K,2,3,2,2,1,4,1,0,0,0,0,1,0,2,1,1,0,1,1,2,2,2,2,1,VC,CCVV,CVV,CVV,VV,CVC,1,1,0,0,0,2,A,N,F,1,institutionell,ultima
sik,ø,k,ik,sik,usik,musik,C,LC,CLC,LCLC,CLCLC,ø,In,ø,I,In,Ins,Inst,Instr,K,KC,KCC,KCCC,KCCCC,ø,11,14,12,15,11,10,5,3,4,5,5,3,-1,light,light,light,light,light,light,c,o,c,c,o,c,KC,CCCL,CKC,CLC,CL,CLC,,CCC,C,C,C,C,C,,C,C,,C,K,L,K,L,L,L,2,4,3,3,2,3,1,0,1,1,0,1,0,3,1,1,1,1,1,2,1,2,2,2,VC,CCCVV,CVC,CVVC,CVV,CVVC,1,1,2,1,0,1,N,AN,T,2,Instrumentalmusik,antepaenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Ins,Inst,Instr,K,KC,KCC,KCCC,KCCCC,ø,11,14,12,7,9,9,5,3,4,3,4,4,-1,light,light,light,light,light,light,c,o,c,c,o,c,KC,CCCL,CKC,CK,AL,LC,,CCC,C,C,A,,C,,C,,,C,K,L,K,K,L,L,2,4,3,2,2,2,1,0,1,1,0,1,0,3,1,1,1,0,1,2,1,1,2,2,VC,CCCVV,CVC,CVC,CVV,VVC,1,1,2,2,0,0,N,N,T,1,Instrumentation,ultima
le,ø,e,le,lle,elle,uelle,K,CK,KCK,LKCK,CLKCK,ø,In,ø,I,In,Int,Inte,Intel,K,KC,KCC,KCCK,KCCKC,ø,11,7,11,9,6,10,5,3,3,4,6,5,-1,light,light,light,light,light,schwa,c,c,c,o,c,o,KC,CK,CKC,CL,K,CK,,C,C,C,,C,C,,C,,,,K,K,K,L,K,K,2,3,3,2,2,2,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,2,1,1,VC,CVC,CVC,CVV,VC,CV,1,2,2,0,1,1,N,F,T,1,Intellektuelle,paenultima
n1r,ø,r,er,aer,naer,inaer,C,LC,CLC,LCLC,CLCLC,ø,in,ø,i,in,int,inte,inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,9,13,13,5,3,3,4,4,4,0,light,schwa,light,light,light,light,c,c,c,o,o,c,KC,CKC,CLC,AL,CCL,CLC,,C,C,A,CC,C,C,C,C,,,C,K,K,L,L,L,L,2,3,3,2,3,3,1,1,1,0,0,1,0,1,1,1,2,1,1,1,2,2,2,2,VC,CVC,CVVC,CVV,CCVV,CVVC,1,2,1,0,1,1,A,ø,F,2,interdisziplinaer,ultima
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,in,ø,i,in,int,inte,inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,12,9,6,13,5,3,3,4,6,4,-1,light,schwa,light,light,light,light,c,c,c,o,o,c,KC,CKC,CCKC,AL,L,CKC,,C,CC,A,,C,C,C,C,,,C,K,K,K,L,L,K,2,3,4,2,1,4,1,1,1,0,0,1,0,1,2,1,0,1,1,1,1,2,2,1,VC,CVC,CCVC,CVV,VV,CVC,1,2,3,0,0,2,A,ø,F,2,interfraktionell,ultima
zeit,ø,t,it,eit,zeit,lzeit,C,DC,ADC,CADC,LCADC,ø,In,ø,I,In,Int,Inte,Inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,9,14,12,5,3,3,4,7,4,0,light,schwa,light,light,light,light,c,c,c,o,c,c,KC,CKC,CCK,AL,LC,ADC,,C,CC,A,,A,C,C,,,C,C,K,K,K,L,L,D,2,3,3,2,2,4,1,1,1,0,1,1,0,1,2,1,0,1,1,1,1,2,2,2,VC,CVC,CCVC,CVV,VVC,CVVC,1,2,3,0,0,1,N,AN,T,2,Interglazialzeit,paenultima
tal,ø,l,al,tal,ntal,ental,C,LC,CLC,CCLC,KCCLC,ø,in,ø,i,in,int,inte,inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,9,12,15,5,3,3,4,4,5,0,light,schwa,light,light,light,light,c,c,c,o,c,c,KC,CKC,CKC,CL,CKC,CLC,,C,C,C,C,C,C,C,C,,C,C,K,K,K,L,K,L,2,3,3,2,3,3,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,2,VC,CVC,CVC,CVV,CVC,CVVC,1,2,2,0,2,1,A,ø,F,2,interkontinental,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,in,ø,i,in,int,inte,inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,12,9,13,5,3,4,6,4,4,0,light,schwa,light,light,light,schwa,c,c,c,o,o,c,KC,CKC,CK,CL,CL,CKC,,C,C,C,C,C,C,C,,,,C,K,K,K,L,L,K,2,3,2,2,3,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,CVV,CVC,1,2,2,0,0,2,V,A,F,1,internalisieren,paenultima
nal,ø,l,al,nal,onal,ional,C,LC,CLC,LCLC,LLCLC,ø,in,ø,i,in,int,inte,inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,9,9,6,17,5,3,4,4,6,5,0,light,schwa,light,light,light,light,c,c,c,o,o,c,KC,CKC,CK,AL,L,CLC,,C,C,A,,C,C,C,,,,C,K,K,K,L,L,L,2,3,2,2,1,3,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,2,VC,CVC,CVC,CVV,VV,CVVC,1,2,2,0,0,1,A,ø,F,2,international,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Int,Inte,Inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,schwa,light,light,light,light,c,c,c,c,o,c,KC,CKC,CK,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,K,K,L,L,2,3,3,2,2,2,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,2,2,VC,CVC,CVC,CVC,CVV,VVC,1,2,2,2,0,0,N,R,T,1,Interpellation,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,in,ø,i,in,int,inte,inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,9,11,13,5,3,3,4,5,4,0,light,schwa,light,light,light,light,c,c,c,o,o,c,KC,CKC,CCK,CL,CL,CKC,,C,CC,C,C,C,C,C,,,,C,K,K,K,L,L,K,2,3,3,2,2,5,1,1,1,0,0,1,0,1,2,1,1,1,1,1,1,2,2,1,VC,CVC,CCVC,CVV,CVV,CVC,1,2,3,0,0,2,A,A,F,1,interplanetarisch,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Int,Inte,Inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,7,10,9,9,5,3,3,5,4,4,-1,light,schwa,light,light,light,light,c,c,o,c,o,c,KC,CKC,CL,CK,AL,LC,,C,C,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,2,2,VC,CVC,CVV,CVC,CVV,VVC,1,2,0,2,0,0,N,R,T,1,Interpolation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Int,Inte,Inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,11,7,9,9,5,3,3,3,4,4,-1,light,schwa,light,light,light,light,c,c,o,c,o,c,KC,CKC,CCL,CK,AL,LC,,C,CC,C,A,,C,C,,,,C,K,K,L,K,L,L,2,3,3,2,2,2,1,1,0,1,0,1,0,1,2,1,1,0,1,1,2,1,2,2,VC,CVC,CCVV,CVC,CVV,VVC,1,2,1,2,0,0,N,N,T,1,Interpretation,ultima
satz,ø,z,tz,atz,satz,vsatz,A,KA,CKA,CCKA,LCCKA,ø,In,ø,I,In,Int,Inte,Inter,K,KC,KCC,KCCK,KCCKC,ø,11,11,10,7,10,8,5,3,5,3,3,2,-1,light,light,light,light,light,light,c,c,o,c,c,c,KC,CKC,CL,CK,CLC,CKA,,C,C,C,C,C,C,C,,,C,A,K,K,L,K,L,K,2,3,2,2,3,4,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1,VC,CVC,CVV,CVC,CVVC,CVC,1,2,0,2,1,2,N,AN,T,2,Interrogativsatz,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Int,Inth,Inthr,K,KC,KCC,KCCC,KCCCL,ø,11,11,11,7,9,9,5,3,5,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CCL,CL,CK,AL,LC,,CC,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,4,2,2,2,2,1,0,0,1,0,1,0,2,1,1,1,0,1,2,2,1,2,2,VC,CCVV,CVV,CVC,CVV,VVC,1,1,0,2,0,0,N,R,T,1,Inthronisation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,In,ø,I,In,Int,Into,Intox,K,KC,KCC,KCCK,KCCKC,ø,11,7,10,7,9,9,5,3,3,3,4,4,-1,light,light,light,light,light,light,c,c,o,c,o,c,KC,CK,CCL,CK,AL,LC,,C,CC,C,A,,C,,,,,C,K,K,L,K,L,L,2,2,2,2,2,2,1,1,0,1,0,1,0,1,2,1,1,0,1,1,2,1,2,2,VC,CVC,CCVV,CVC,CVV,VVC,1,2,1,2,0,0,N,N,T,1,Intoxikation,ultima
lar,ø,r,ar,lar,ular,kular,C,LC,CLC,LCLC,CLCLC,ø,in,ø,i,in,int,intr,intra,K,KC,KCC,KCCC,KCCCK,ø,11,11,9,10,9,18,5,3,4,5,4,6,0,light,light,light,light,light,light,c,c,o,o,o,c,KC,CCK,CL,CL,CL,CLC,,CC,C,C,C,C,C,,,,,C,K,K,L,L,L,L,2,3,2,2,2,3,1,1,0,0,0,1,0,2,1,1,1,1,1,1,2,2,2,2,VC,CCVC,CVV,CVV,CVV,CVVC,1,3,0,0,0,1,A,ø,F,2,intramolekular,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,in,ø,i,in,inv,inva,inval,K,KC,KCC,KCCK,KCCKC,ø,11,7,12,9,9,13,5,3,6,4,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,CK,CL,CL,CL,CKC,,C,C,C,C,C,C,,,,,C,K,K,L,L,L,K,2,2,2,2,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,V,A,F,1,invalidisieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,in,ø,i,in,inv,inve,inven,K,KC,KCC,KCCK,KCCKC,ø,11,10,11,12,9,13,5,3,5,6,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,CKC,CL,CL,CL,CKC,,C,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,2,3,2,2,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,V,N,F,1,inventarisieren,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Ir,ø,I,Ir,Irr,Irre,Irreg,K,KC,KCL,KCLC,KCLCL,ø,8,10,9,10,12,8,8,5,4,5,6,2,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,CL,CLC,,C,C,C,C,C,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,3,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,CVVC,1,0,0,2,0,1,N,N,T,1,Irregularitaet,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,Ir,ø,I,Ir,Irr,Irri,Irrit,K,KC,KCL,KCLC,KCLCK,ø,8,12,7,9,12,8,8,6,3,4,6,2,0,light,light,light,light,light,light,c,o,c,o,o,c,K,CL,CK,CL,CL,CLC,,C,C,C,C,C,,,,,,C,K,L,K,L,L,L,2,2,2,2,2,3,1,0,1,0,0,1,0,1,1,1,1,1,1,2,1,2,2,2,VC,CVV,CVC,CVV,CVV,CVVC,1,0,2,0,0,1,N,A,T,1,Irritabilitaet,ultima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,irr,ø,i,ir,irr,irrt,irrtu,K,KC,KCC,KCCL,KCCLC,ø,12,12,12,11,11,7,6,4,6,3,5,3,-1,light,light,light,schwa,light,schwa,c,c,c,c,o,o,KC,CLC,CK,CKC,CD,CK,,C,C,C,C,C,C,C,,C,,,K,L,K,K,D,K,3,3,2,4,3,2,1,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,2,1,VC,CVVC,CVC,CVC,CVV,CV,1,1,2,2,0,1,ADV,ø,F,2,irrtuemlicherweise,paenultima
ment,ø,t,nt,ent,ment,ement,N,CN,KCN,CKCN,KCKCN,ø,Jah,ø,J,Ja,Jah,Jahr,Jahre,C,CL,CLC,CLCK,CLCKC,ø,16,11,6,7,9,11,8,3,6,3,4,5,-1,light,schwa,light,light,schwa,light,o,c,c,c,o,o,CL,CKC,K,CK,CK,CN,C,C,,C,C,C,,C,,,,,L,K,K,K,K,N,3,3,1,3,2,4,0,1,1,1,0,0,1,1,0,1,1,1,2,1,1,1,1,2,CVV,CVC,VC,CVC,CV,CVV,0,2,1,2,1,0,N,NN,T,2,Jahresabonnement,prima
de,ø,e,de,ude,bude,nbude,K,CK,LCK,CLCK,CCLCK,ø,Jung,ø,J,Ju,Jun,Jung,Jungg,C,CK,CKC,CKCC,CKCCK,ø,17,7,7,13,9,7,5,3,3,4,4,3,-2,light,schwa,light,schwa,light,schwa,c,o,c,c,o,o,CKC,CK,CK,CKC,CL,CK,C,C,C,C,C,C,C,,,C,,,K,K,K,K,L,K,4,2,3,3,2,2,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,CVC,CV,CVC,CVC,CVV,CV,2,1,2,2,0,1,N,NN,T,2,Junggesellenbude,prima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,Jung,ø,J,Ju,Jun,Jung,Jungg,C,CK,CKC,CKCC,CKCCK,ø,17,7,7,13,14,9,5,3,3,4,3,2,-1,light,schwa,light,schwa,heavy,heavy,c,o,c,c,c,c,CKC,CK,CK,CKC,CKCC,CKCC,C,C,C,C,C,C,C,,,C,CC,CC,K,K,K,K,K,K,4,2,3,3,4,6,1,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CV,CVC,CVC,CVCC,CVCC,2,1,2,2,3,3,N,NN,T,2,Junggesellenwirtschaft,prima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ju,ø,J,Ju,Jus,Just,Justi,C,CK,CKC,CKCC,CKCCL,ø,15,9,9,7,9,9,5,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,CKC,CL,CL,CK,AL,LC,C,C,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,3,2,2,2,2,1,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,2,2,CVC,CVV,CVV,CVC,CVV,VVC,2,0,0,2,0,0,N,R,T,1,Justifikation,ultima
on,ø,n,on,ion,tion,ition,C,LC,LLC,ALLC,LALLC,ø,Jux,ø,J,Ju,Jux,Juxt,Juxta,C,CK,CKC,CKCC,CKCCC,ø,16,7,7,9,9,9,4,3,3,4,4,4,-1,heavy,light,light,light,light,light,c,c,o,o,o,c,CKCC,CK,CL,CL,AL,LC,C,C,C,C,A,,CC,,,,,C,K,K,L,L,L,L,3,2,2,2,2,2,2,1,0,0,0,1,1,1,1,1,1,0,1,1,2,2,2,2,CVCC,CVC,CVV,CVV,CVV,VVC,3,2,0,0,0,0,N,NN,T,2,Juxtaposition,ultima
sam,sam,m,am,sam,rsam,orsam,C,LC,CLC,CCLC,KCCLC,ø,Ka,ø,K,Ka,Kad,Kada,Kadav,C,CK,CKC,CKCL,CKCLC,ø,7,11,11,7,11,14,3,5,3,3,3,4,0,light,light,schwa,schwa,light,light,c,o,c,o,c,c,CK,CL,CKC,CK,CKC,CLC,C,C,C,C,C,C,,,C,,C,C,K,L,K,K,K,L,2,2,3,2,3,3,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,CVC,CVV,CVC,CV,CVC,CVVC,2,0,2,1,2,1,N,NA,T,2,Kadavergehorsam,sekunda
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ka,ø,K,Ka,Kan,Kana,Kanal,C,CK,CKC,CKCK,CKCKC,ø,7,9,12,7,9,9,3,4,6,3,4,4,0,light,light,light,light,light,light,c,c,o,c,o,c,CK,CK,CL,CK,AL,LC,C,C,C,C,A,,,,,,,C,K,K,L,K,L,L,2,2,2,2,2,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1,2,1,2,2,CVC,CVC,CVV,CVC,CVV,VVC,2,2,0,2,0,0,N,N,T,1,Kanalisation,ultima
gel,ø,l,el,gel,ogel,vogel,C,KC,CKC,LCKC,CLCKC,ø,Ka,ø,K,Ka,Kan,Kana,Kanar,C,CK,CKC,CKCL,CKCLC,ø,7,13,12,9,7,11,3,6,6,4,3,3,0,light,light,light,schwa,light,schwa,c,o,o,c,o,c,CK,CL,CL,KC,CL,CKC,C,C,C,,C,C,,,,C,,C,K,L,L,K,L,K,2,2,2,2,2,3,1,0,0,1,0,1,1,1,1,0,1,1,1,2,2,1,2,1,CVC,CVV,CVV,VC,CVV,CVC,2,0,0,1,0,2,N,NN,T,2,Kanarienvogel,sekunda
