syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
den,ø,n,en,den,eden,reden,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hine,hinei,C,CL,CLC,CLCD,CLCDC,9,16,10,10,4,5,5,3,-1,light,light,light,schwa,o,c,o,c,CL,CDC,CL,CKC,C,C,C,C,,C,,C,L,D,L,K,3,3,2,3,0,1,0,1,1,1,1,1,2,2,2,1,CVV,CVVC,CVV,CVC,0,1,0,2,V,BV,F,2,hineinreden,antepaenultima
nen,ø,n,en,nen,nnen,ennen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hine,hinei,C,CL,CLC,CLCD,CLCDC,9,16,10,12,4,5,5,4,0,light,light,light,schwa,o,c,c,c,CL,CDC,CK,CKC,C,C,C,C,,C,,C,L,D,K,K,3,3,3,3,0,1,1,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVC,CVC,0,1,2,2,V,BV,F,2,hineinrennen,antepaenultima
en,ø,n,en,uen,auen,hauen,C,KC,DKC,CDKC,CCDKC,hin,hin,h,hi,hin,hine,hinei,C,CL,CLC,CLCD,CLCDC,9,16,11,9,4,5,5,4,-1,light,light,light,schwa,o,c,o,c,CL,CDC,CD,KC,C,C,C,,,C,,C,L,D,D,K,3,3,5,2,0,1,0,1,1,1,1,0,2,2,2,1,CVV,CVVC,CVV,VC,0,1,0,1,V,BV,F,2,hineinschauen,antepaenultima
len,ø,n,en,len,llen,ellen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hine,hinei,C,CL,CLC,CLCD,CLCDC,9,16,8,13,4,5,2,4,0,light,light,light,schwa,o,c,c,c,CL,CDC,CCK,CKC,C,C,CC,C,,C,,C,L,D,K,K,3,3,4,3,0,1,1,1,1,1,2,1,2,2,1,1,CVV,CVVC,CCVC,CVC,0,1,3,2,V,BV,F,2,hineinstellen,antepaenultima
fen,ø,n,en,fen,pfen,opfen,C,KC,AKC,KAKC,CKAKC,hin,hin,h,hi,hin,hine,hinei,C,CL,CLC,CLCD,CLCDC,9,16,8,10,4,5,2,3,-1,light,light,light,schwa,o,c,c,c,CL,CDC,CCK,AKC,C,C,CC,A,,C,,C,L,D,K,K,3,3,4,3,0,1,1,1,1,1,2,1,2,2,1,1,CVV,CVVC,CCVC,CVC,0,1,3,2,V,BV,F,2,hineinstopfen,antepaenultima
voll,ø,l,ll,oll,voll,svoll,C,KC,CKC,CCKC,CCCKC,hin,hin,h,hi,hin,hing,hinge,C,CK,CKC,CKCC,CKCCL,12,7,13,11,4,3,3,3,0,light,light,heavy,light,c,o,c,c,CKC,CL,CKCC,CKC,C,C,C,C,C,,CC,C,K,L,K,K,3,2,5,4,1,0,2,1,1,1,1,1,1,2,1,1,CVC,CVV,CVCC,CVC,2,0,3,2,A,NA,F,2,hingebungsvoll,prima
sen,ø,n,en,sen,ssen,ossen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hing,hinge,C,CK,CKC,CKCC,CKCCK,12,7,7,10,4,3,3,3,-1,light,schwa,light,schwa,c,o,c,c,CKC,CK,CK,CKC,C,C,C,C,C,,,C,K,K,K,K,3,2,3,3,1,0,1,1,1,1,1,1,1,1,1,1,CVC,CV,CVC,CVC,2,1,2,2,A,ø,F,2,hingegossen,prima
ren,ø,n,en,ren,eren,oeren,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hing,hinge,C,CK,CKC,CKCC,CKCCK,12,7,7,13,4,3,3,4,0,light,schwa,light,schwa,c,o,o,c,CKC,CK,CL,CKC,C,C,C,C,C,,,C,K,K,L,K,3,2,2,3,1,0,0,1,1,1,1,1,1,1,2,1,CVC,CV,CVV,CVC,2,1,0,2,V,BV,F,2,hingehoeren,prima
sen,ø,n,en,sen,ssen,issen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hing,hinge,C,CK,CKC,CKCC,CKCCK,12,7,12,10,4,3,6,3,0,light,schwa,light,schwa,c,o,c,c,CKC,CK,CK,CKC,C,C,C,C,C,,,C,K,K,K,K,3,2,3,3,1,0,1,1,1,1,1,1,1,1,1,1,CVC,CV,CVC,CVC,2,1,2,2,A,ø,F,2,hingerissen,prima
gen,ø,n,en,gen,ogen,zogen,C,KC,CKC,LCKC,ALCKC,hin,hin,h,hi,hin,hing,hinge,C,CK,CKC,CKCC,CKCCK,12,7,7,10,4,3,3,3,-1,light,schwa,light,schwa,c,o,o,c,CKC,CK,AL,CKC,C,C,A,C,C,,,C,K,K,L,K,3,2,2,3,1,0,0,1,1,1,1,1,1,1,2,1,CVC,CV,CVV,CVC,2,1,0,2,A,ø,F,2,hingezogen,prima
rum,ø,m,um,rum,erum,herum,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,10,7,15,4,3,3,5,0,light,schwa,light,light,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,ADV,ø,F,2,hintenherum,prima
ber,ø,r,er,ber,eber,ueber,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,10,8,11,4,3,8,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,L,CKC,C,C,,C,C,C,,C,K,K,L,K,3,3,1,3,1,1,0,1,1,1,0,1,1,1,2,1,CVC,CVC,VV,CVC,2,2,0,2,ADV,ø,F,2,hintenueber,paenultima
gang,ø,g,ng,ang,gang,sgang,C,KC,CKC,CCKC,DCCKC,Hin,ø,H,Hi,Hin,Hint,Hinte,C,CK,CKC,CKCC,CKCCK,12,11,11,10,4,3,5,3,-1,light,schwa,light,light,c,c,c,c,CKC,CKC,DC,CKC,C,C,,C,C,C,C,C,K,K,D,K,3,3,3,4,1,1,1,1,1,1,0,1,1,1,2,1,CVC,CVC,VVC,CVC,2,2,0,2,N,ø,T,2,Hinterausgang,prima
ben,ø,n,en,ben,iben,eiben,C,KC,CKC,DCKC,CDCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,15,10,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CCD,CKC,C,C,CC,C,C,C,,C,K,K,D,K,3,3,4,3,1,1,0,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CVC,2,2,1,2,V,BV,F,2,hinterbleiben,paenultima
gen,ø,n,en,gen,ngen,ingen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,13,12,4,3,4,4,0,light,schwa,light,schwa,c,c,c,c,CKC,CKC,CCK,CKC,C,C,CC,C,C,C,,C,K,K,K,K,3,3,4,3,1,1,1,1,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CVC,2,2,3,2,V,BV,F,2,hinterbringen,paenultima
gen,ø,n,en,gen,ngen,ingen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,13,12,4,3,4,4,0,light,schwa,light,schwa,c,c,c,c,CKC,CKC,CCK,CKC,C,C,CC,C,C,C,,C,K,K,K,K,3,3,4,3,1,1,1,1,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CVC,2,2,3,2,V,BV,F,2,hinterbringen,prima
gang,ø,g,ng,ang,gang,ngang,C,KC,CKC,CCKC,DCCKC,Hin,ø,H,Hi,Hin,Hint,Hinte,C,CK,CKC,CKCC,CKCCK,12,11,13,10,4,3,6,3,-1,light,schwa,light,light,c,c,c,c,CKC,CKC,DC,CKC,C,C,,C,C,C,C,C,K,K,D,K,3,3,3,4,1,1,1,1,1,1,0,1,1,1,2,1,CVC,CVC,VVC,CVC,2,2,0,2,N,ø,T,2,Hintereingang,prima
gen,ø,n,en,gen,agen,ragen,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,15,10,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CCL,CKC,C,C,CC,C,C,C,,C,K,K,L,K,3,3,3,3,1,1,0,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CVC,2,2,1,2,V,BV,F,2,hinterfragen,paenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,CCLKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,7,9,4,3,3,4,-2,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,KC,C,C,C,,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,0,1,1,2,1,CVC,CVC,CVV,VC,2,2,0,1,V,BV,F,2,hintergehen,paenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,CCLKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,7,9,4,3,3,4,-2,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,KC,C,C,C,,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,0,1,1,2,1,CVC,CVC,CVV,VC,2,2,0,1,V,BV,F,2,hintergehen,prima
sen,ø,n,en,sen,ssen,assen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,10,10,4,3,5,3,-1,light,schwa,light,schwa,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,V,BV,F,2,hinterlassen,paenultima
gen,ø,n,en,gen,egen,legen,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,10,10,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,V,BV,F,2,hinterlegen,paenultima
nig,ø,g,ig,nig,nnig,innig,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,9,12,4,3,4,4,-1,light,schwa,light,light,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,A,ø,F,2,hintersinnig,prima
ben,ø,n,en,ben,iben,eiben,C,KC,CKC,DCKC,CDCKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,15,10,4,3,5,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CCD,CKC,C,C,CC,C,C,C,,C,K,K,D,K,3,3,4,3,1,1,0,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CVC,2,2,1,2,V,BV,F,2,hintertreiben,paenultima
pe,ø,e,pe,ppe,eppe,reppe,K,CK,KCK,CKCK,CCKCK,Hin,ø,H,Hi,Hin,Hint,Hinte,C,CK,CKC,CKCC,CKCCK,12,11,11,7,4,3,3,3,-2,light,schwa,light,schwa,c,c,c,o,CKC,CKC,CCK,CK,C,C,CC,C,C,C,,,K,K,K,K,3,3,4,2,1,1,1,0,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CV,2,2,3,1,N,ø,T,2,Hintertreppe,prima
ler,ler,r,er,ler,dler,ldler,C,KC,CKC,CCKC,CCCKC,Hin,ø,H,Hi,Hin,Hint,Hinte,C,CK,CKC,CKCC,CKCCK,12,11,12,14,4,3,3,4,0,light,schwa,heavy,schwa,c,c,c,c,CKC,CKC,CKCC,CKC,C,C,C,C,C,C,CC,C,K,K,K,K,3,3,4,3,1,1,2,1,1,1,1,1,1,1,1,1,CVC,CVC,CVCC,CVC,2,2,3,2,N,ø,T,2,Hinterwaeldler,prima
hen,ø,n,en,hen,ehen,iehen,C,KC,LKC,ALKC,CALKC,hin,hin,h,hi,hin,hint,hinte,C,CK,CKC,CKCC,CKCCK,12,11,9,9,4,3,4,4,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,AL,KC,C,C,A,,C,C,,C,K,K,L,K,3,3,3,3,1,1,0,1,1,1,1,0,1,1,2,1,CVC,CVC,CVV,VC,2,2,0,1,V,BV,F,2,hinterziehen,paenultima
gen,ø,n,en,gen,egen,fegen,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hinw,hinwe,C,CK,CKC,CKCC,CKCCK,12,8,7,10,4,2,3,3,-1,light,light,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,V,BV,F,2,hinwegfegen,antepaenultima
ten,ø,n,en,ten,iten,eiten,C,KC,CKC,DCKC,CDCKC,hin,hin,h,hi,hin,hinw,hinwe,C,CK,CKC,CKCC,CKCCK,12,8,15,10,4,2,5,3,0,light,light,light,schwa,c,c,o,c,CKC,CKC,CCD,CKC,C,C,CC,C,C,C,,C,K,K,D,K,3,3,4,3,1,1,0,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CVC,2,2,1,2,V,BV,F,2,hinweggleiten,antepaenultima
fen,ø,n,en,fen,ffen,affen,C,KC,CKC,KCKC,CKCKC,hin,hin,h,hi,hin,hinw,hinwe,C,CK,CKC,CKCC,CKCCK,12,8,10,10,4,2,5,3,-1,light,light,light,schwa,c,c,c,c,CKC,CKC,CK,CKC,C,C,C,C,C,C,,C,K,K,K,K,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,V,BV,F,2,hinwegraffen,antepaenultima
sten,ø,n,en,ten,sten,esten,C,KC,CKC,CCKC,LCCKC,hin,hin,h,hi,hin,hinw,hinwe,C,CK,CKC,CKCC,CKCCK,12,8,12,10,4,2,3,3,-1,light,light,light,schwa,c,c,c,c,CKC,CKC,CCLC,CKC,C,C,CC,C,C,C,C,C,K,K,L,K,3,3,3,4,1,1,1,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVVC,CVC,2,2,1,2,V,BV,F,2,hinwegtroesten,antepaenultima
gen,ø,n,en,gen,egen,uegen,C,KC,CKC,LCKC,CLCKC,hin,hin,h,hi,hin,hinz,hinzu,C,CK,CKC,CKCA,CKCAL,12,9,9,10,4,4,4,3,-1,light,light,light,schwa,c,o,o,c,CKC,AL,CL,CKC,C,A,C,C,C,,,C,K,L,L,K,3,2,2,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,V,BV,F,2,hinzufuegen,antepaenultima
le,ø,e,le,lle,elle,welle,K,CK,KCK,CKCK,KCKCK,Hit,ø,H,Hi,Hit,Hitz,Hitze,C,CK,CKA,CKAK,CKAKC,9,7,7,10,4,3,3,5,0,light,schwa,light,schwa,c,o,c,o,CK,AK,CK,CK,C,A,C,C,,,,,K,K,K,K,3,2,3,2,1,0,1,0,1,1,1,1,1,1,1,1,CVC,CV,CVC,CV,2,1,2,1,N,NN,T,2,Hitzewelle,prima
voll,ø,l,ll,oll,voll,svoll,C,KC,CKC,CCKC,CCCKC,hoch,hoch,h,ho,hoc,hoch,hocha,C,CL,CLC,CLCK,CLCKC,8,7,13,11,2,3,3,3,1,light,light,heavy,light,c,c,c,c,CLC,KC,CKCC,CKC,C,,C,C,C,C,CC,C,L,K,K,K,4,3,5,4,1,1,2,1,1,0,1,1,2,1,1,1,CVVC,VC,CVCC,CVC,1,1,3,2,ADV,NA,F,2,hochachtungsvoll,prima
ell,ø,l,ll,ell,uell,tuell,C,KC,LKC,CLKC,CCLKC,hoch,hoch,h,ho,hoc,hoch,hocha,C,CL,CLC,CLCK,CLCKC,8,7,9,10,2,3,4,5,0,light,light,light,light,c,c,o,c,CLC,KC,CL,KC,C,,C,,C,C,,C,L,K,L,K,4,2,2,3,1,1,0,1,1,0,1,0,2,1,2,1,CVVC,VC,CVV,VC,1,1,0,1,A,AA,F,2,hochaktuell,ultima
dig,ø,g,ig,dig,ndig,endig,C,KC,CKC,CCKC,KCCKC,hoch,hoch,h,ho,hoc,hoch,hocha,C,CL,CLC,CLCK,CLCKC,8,9,11,10,2,4,2,3,0,light,light,light,light,c,c,c,c,CLC,KC,CCKC,CKC,C,,CC,C,C,C,C,C,L,K,K,K,4,2,4,3,1,1,1,1,1,0,2,1,2,1,1,1,CVVC,VC,CCVC,CVC,1,1,3,2,A,AA,F,2,hochanstaendig,prima
ne,ø,e,ne,nne,enne,tenne,K,CK,KCK,CKCK,CCKCK,Hoch,ø,H,Ho,Hoc,Hoch,Hocha,C,CL,CLC,CLCK,CLCKC,8,9,7,9,2,4,3,4,0,light,light,light,schwa,c,c,c,o,CLC,KC,CK,CK,C,,C,C,C,C,,,L,K,K,K,4,2,3,2,1,1,1,0,1,0,1,1,2,1,1,1,CVVC,VC,CVC,CV,1,1,2,1,N,AN,T,2,Hochantenne,prima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,hoch,hoch,h,ho,hoc,hoch,hochb,C,CL,CLC,CLCC,CLCCK,8,7,7,12,2,3,3,4,1,light,schwa,light,schwa,c,o,c,c,CLC,CK,CK,CKC,C,C,C,C,C,,,C,L,K,K,K,4,2,3,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,V,AV,F,2,hochbekommen,prima
ert,ø,t,rt,ert,uert,euert,C,CC,KCC,DKCC,CDKCC,hoch,hoch,h,ho,hoc,hoch,hochb,C,CL,CLC,CLCC,CLCCK,8,8,11,11,2,2,5,3,1,light,light,light,schwa,c,c,o,c,CLC,CKC,CD,KCC,C,C,C,,C,C,,CC,L,K,D,K,4,2,4,3,1,1,0,2,1,1,1,0,2,1,2,1,CVVC,CVC,CVV,VCC,1,2,0,2,A,ø,F,2,hochbesteuert,prima
ne,ø,e,ne,ene,bene,ebene,K,CK,KCK,CKCK,LCKCK,Hoch,ø,H,Ho,Hoc,Hoch,Hoche,C,CL,CLC,CLCL,CLCLC,8,6,7,9,2,6,3,4,0,light,light,schwa,schwa,c,o,o,o,CLC,L,CK,CK,C,,C,C,C,,,,L,L,K,K,4,1,2,2,1,0,0,0,1,0,1,1,2,2,1,1,CVVC,VV,CV,CV,1,0,1,1,N,AN,T,2,Hochebene,prima
lich,ø,h,ch,ich,lich,dlich,C,KC,CKC,CCKC,CCCKC,hoch,hoch,h,ho,hoc,hoch,hoche,C,CL,CLC,CLCK,CLCKC,8,9,13,13,2,4,3,4,2,light,light,heavy,light,c,c,c,c,CLC,KC,AKCC,CKC,C,,A,C,C,C,CC,C,L,K,K,K,4,3,4,4,1,1,2,1,1,0,1,1,2,1,1,1,CVVC,VC,CVCC,CVC,1,1,3,2,A,AA,F,2,hochempfindlich,prima
siv,ø,v,iv,siv,osiv,losiv,C,LC,CLC,LCLC,CLCLC,hoch,hoch,h,ho,hoc,hoch,hoche,C,CL,CLC,CLCK,CLCKC,8,8,11,10,2,2,3,3,1,light,heavy,light,light,c,c,o,c,CLC,KCC,CCL,CLC,C,,CC,C,C,CC,,C,L,K,L,L,4,2,3,3,1,2,0,1,1,0,2,1,2,1,2,2,CVVC,VCC,CCVV,CVVC,1,2,1,1,A,AA,F,2,hochexplosiv,prima
det,ø,t,et,det,ldet,ildet,C,KC,CKC,CCKC,KCCKC,hoch,hoch,h,ho,hoc,hoch,hochg,C,CL,CLC,CLCC,CLCCK,8,7,13,8,2,3,4,2,0,light,schwa,light,schwa,c,o,c,c,CLC,CK,CKC,CKC,C,C,C,C,C,,C,C,L,K,K,K,4,2,3,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,A,AA,F,2,hochgebildet,prima
ge,ø,e,ge,rge,irge,birge,K,CK,CCK,KCCK,CKCCK,Hoch,ø,H,Ho,Hoc,Hoch,Hochg,C,CL,CLC,CLCC,CLCCK,8,7,13,7,2,3,4,3,0,light,schwa,light,schwa,c,o,c,o,CLC,CK,CKC,CK,C,C,C,C,C,,C,,L,K,K,K,4,2,3,2,1,0,1,0,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CV,1,1,2,1,N,AN,T,2,Hochgebirge,prima
ren,ø,n,en,ren,oren,boren,C,KC,CKC,LCKC,CLCKC,hoch,hoch,h,ho,hoc,hoch,hochg,C,CL,CLC,CLCC,CLCCK,8,7,7,13,2,3,3,4,1,light,schwa,light,schwa,c,o,o,c,CLC,CK,CL,CKC,C,C,C,C,C,,,C,L,K,L,K,4,2,2,3,1,0,0,1,1,1,1,1,2,1,2,1,CVVC,CV,CVV,CVC,1,1,0,2,A,AA,F,2,hochgeboren,prima
chen,chen,n,en,hen,chen,ochen,C,KC,CKC,KCKC,CKCKC,hoch,hoch,h,ho,hoc,hoch,hochg,C,CL,CLC,CLCC,CLCCK,8,7,8,10,2,3,2,3,0,light,schwa,light,schwa,c,o,c,c,CLC,CK,CCK,CKC,C,C,CC,C,C,,,C,L,K,K,K,4,2,3,4,1,0,1,1,1,1,2,1,2,1,1,1,CVVC,CV,CCVC,CVC,1,1,3,2,A,AA,F,2,hochgestochen,prima
sen,ø,n,en,sen,hsen,chsen,C,KC,CKC,CCKC,KCCKC,hoch,hoch,h,ho,hoc,hoch,hochg,C,CL,CLC,CLCC,CLCCK,8,7,8,10,2,3,2,3,0,light,schwa,light,schwa,c,o,c,c,CLC,CK,CKC,CKC,C,C,C,C,C,,C,C,L,K,K,K,4,2,4,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,A,ø,F,2,hochgewachsen,prima
tet,ø,t,et,tet,htet,chtet,C,KC,CKC,CCKC,KCCKC,hoch,hoch,h,ho,hoc,hoch,hochg,C,CL,CLC,CLCC,CLCCK,8,7,10,8,2,3,3,2,0,light,schwa,light,schwa,c,o,c,c,CLC,CK,AKC,CKC,C,C,A,C,C,,C,C,L,K,K,K,4,2,4,3,1,0,1,1,1,1,1,1,2,1,1,1,CVVC,CV,CVC,CVC,1,1,2,2,A,ø,F,2,hochgezuechtet,prima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,hoch,hoch,h,ho,hoc,hoch,hochh,C,CL,CLC,CLCC,CLCCK,8,11,9,13,2,3,2,4,1,light,light,heavy,light,c,c,c,c,CLC,CKC,CKCC,CKC,C,C,C,C,C,C,CC,C,L,K,K,K,4,4,6,4,1,1,2,1,1,1,1,1,2,1,1,1,CVVC,CVC,CVCC,CVC,1,2,3,2,A,AA,F,2,hochherrschaftlich,prima
tig,ø,g,ig,tig,etig,aetig,C,KC,CKC,LCKC,CLCKC,hoch,hoch,h,ho,hoc,hoch,hochk,C,CL,CLC,CLCC,CLCCK,8,7,10,10,2,3,5,3,1,light,light,light,light,c,c,o,c,CLC,CK,CL,CKC,C,C,C,C,C,,,C,L,K,L,K,4,2,2,3,1,1,0,1,1,1,1,1,2,1,2,1,CVVC,CVC,CVV,CVC,1,2,0,2,A,AN,F,2,hochkaraetig,prima
tur,ø,r,ur,tur,ktur,nktur,C,LC,CLC,CCLC,CCCLC,Hoch,ø,H,Ho,Hoc,Hoch,Hochk,C,CL,CLC,CLCC,CLCCK,8,10,18,13,2,3,4,4,2,light,light,heavy,light,c,c,c,c,CLC,CKC,CKCC,CLC,C,C,C,C,C,C,CC,C,L,K,K,L,4,3,4,3,1,1,2,1,1,1,1,1,2,1,1,2,CVVC,CVC,CVCC,CVVC,1,2,3,1,N,AN,T,2,Hochkonjunktur,prima
lich,ø,h,ch,ich,lich,nlich,C,KC,CKC,CCKC,LCCKC,h3chst,ø,h,ho,hoe,hoec,hoech,C,CL,CLC,CLCC,CLCCC,10,11,10,13,2,3,3,4,0,heavy,light,light,light,c,c,c,c,CLCCC,CKC,CLC,CKC,C,C,C,C,CCC,C,C,C,L,K,L,K,6,3,3,4,3,1,1,1,1,1,1,1,2,1,2,1,CVVCCC,CVC,CVVC,CVC,2,2,1,2,A,ø,F,2,hoechstpersoenlich,multa
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,KCCKC,h3chst,ø,h,ho,hoe,hoec,hoech,C,CL,CLC,CLCC,CLCCC,10,13,11,13,2,4,3,4,0,heavy,light,schwa,light,c,c,c,c,CLCCC,CKC,CKC,CKC,C,C,C,C,CCC,C,C,C,L,K,K,K,6,4,3,4,3,1,1,1,1,1,1,1,2,1,1,1,CVVCCC,CVC,CVC,CVC,2,2,2,2,A,ø,F,2,hoechstrichterlich,prima
lich,ø,h,ch,ich,lich,nlich,C,KC,CKC,CCKC,DCCKC,h3chst,ø,h,ho,hoe,hoec,hoech,C,CL,CLC,CLCC,CLCCC,10,15,14,13,2,5,4,4,0,heavy,light,light,light,c,c,c,c,CLCCC,CLC,CDC,CKC,C,C,C,C,CCC,C,C,C,L,L,D,K,6,4,6,4,3,1,1,1,1,1,1,1,2,2,2,1,CVVCCC,CVVC,CVVC,CVC,2,1,1,2,ADV,ø,F,2,hoechstwahrscheinlich,multa
sig,ø,g,ig,sig,ssig,essig,C,KC,CKC,KCKC,CKCKC,h3chst,ø,h,ho,hoe,hoec,hoech,C,CL,CLC,CLCC,CLCCC,10,9,10,10,2,4,5,3,0,heavy,light,light,light,c,o,c,c,CLCCC,AL,CK,CKC,C,A,C,C,CCC,,,C,L,L,K,K,6,2,3,3,3,0,1,1,1,1,1,1,2,2,1,1,CVVCCC,CVV,CVC,CVC,2,0,2,2,A,ø,F,2,hoechstzulaessig,prima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,hoch,hoch,h,ho,hoc,hoch,hochw,C,CL,CLC,CLCC,CLCCK,8,13,7,12,2,4,3,4,0,light,light,light,schwa,c,c,c,c,CLC,CKC,CK,CKC,C,C,C,C,C,C,,C,L,K,K,K,4,4,3,3,1,1,1,1,1,1,1,1,2,1,1,1,CVVC,CVC,CVC,CVC,1,2,2,2,A,AA,F,2,hochwillkommen,prima
