syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
2,2,2,3,4,an,ek,do,ten,haft,aft,ø,A,N,SAA,ø,K,KC,KCK,KCKC,KCKCC,C,CC,KCC,CKCC,CCKCC,ø,VC,CVC,CVV,CVC,CVCC,1,2,0,2,3,1,1,0,1,2,0,1,1,1,1,1,1,2,1,1,1,1,1101,101,1101,301,4,2,2,2,1,1,K,CKC,CL,CKC,CKCC,?,C,C,C,C,?,C,?,C,CC,K,K,L,K,K,1,1,1,0,2,F,5,antepaenultima
3,2,2,1,2,Bak,te,ri,o,se,e,ø,N,N,SA,ø,C,CK,CKC,CKCC,CKCCL,K,CK,LCK,LLCK,CLLCK,ø,CVC,CVV,CVV,VV,CV,2,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,2,2,2,1,1,201,101,11,1,101,2,2,4,4,2,-1,CKC,CL,CL,L,CK,C,C,C,?,C,C,?,?,?,?,K,L,L,L,K,1,1,1,1,0,T,5,paenultima
2,2,2,2,2,Re,no,va,ti,on,on,ø,N,R,SA,ø,C,CL,CLC,CLCL,CLCLC,C,LC,LLC,ALLC,KALLC,ø,CVV,CVV,CVC,CVV,VVC,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,2,2,1,2,2,1,11,1001,101,101,1001,3,3,2,3,3,1,CL,CL,CK,AL,LC,C,C,C,A,?,?,?,?,?,C,L,L,K,L,L,1,1,1,1,1,T,5,ultima
2,2,2,2,2,In,va,ri,an,te,e,ø,N,N,AS,ø,K,KC,KCC,KCCK,KCCKC,K,CK,CCK,KCCK,LKCCK,ø,VC,CVC,CVV,VC,CV,1,2,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,2,1,1,1,1001,101,11,1001,101,3,2,4,3,2,-1,KC,CK,CL,KC,CK,?,C,C,?,C,C,?,?,C,?,K,K,L,K,K,1,1,1,1,0,T,5,prima
3,3,2,3,3,Neu,pla,to,nis,mus,us,ø,N,AN,SS,ø,C,CD,CDC,CDCC,CDCCK,C,KC,CKC,CCKC,KCCKC,ø,CVV,CCVC,CVV,CVC,CVC,0,3,0,2,2,0,1,0,1,1,1,2,1,1,1,2,1,2,1,1,2,1001,111,101,1101,1101,4,2,2,2,2,1,CD,CCK,CL,CKC,CKC,C,CC,C,C,C,?,?,?,C,C,D,K,L,K,K,1,1,1,1,1,T,5,prima
2,2,2,2,2,Re,pu,ta,ti,on,on,ø,N,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,C,LC,LLC,ALLC,KALLC,ø,CVV,CVV,CVC,CVV,VVC,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,2,2,1,2,2,0,11,101,101,101,1001,3,3,2,3,3,1,CL,CL,CK,AL,LC,C,C,C,A,?,?,?,?,?,C,L,L,K,L,L,1,1,1,1,1,T,5,ultima
2,3,2,2,5,un,qua,li,fi,ziert,iert,ø,A,F,AS,ø,K,KC,KCC,KCCC,KCCCK,C,CC,LCC,ALCC,LALCC,ø,VC,CCVC,CVV,CVV,CVVCC,1,3,0,0,1,1,1,0,0,2,0,2,1,1,1,1,1,2,2,2,1,1001,201,11,101,211,3,2,4,3,2,-1,KC,CCK,CL,CL,ALCC,?,CC,C,C,A,C,?,?,?,CC,K,K,L,L,L,1,1,1,1,2,F,5,prima
3,3,6,4,4,Wis,sen,schaft,lich,keit,eit,ø,N,A,SA,ø,C,CK,CKC,CKCK,CKCKC,C,DC,CDC,CCDC,KCCDC,ø,CVC,CVC,CVCC,CVC,CVVC,2,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,101,1101,301,111,201,3,2,1,3,2,-1,CK,CKC,CKCC,CKC,CDC,C,C,C,C,C,?,C,CC,C,C,K,K,K,K,D,1,0,2,1,1,T,5,prima
2,3,2,6,2,Mu,sik,ge,schich,te,e,ø,N,NN,SS,ø,C,CL,CLC,CLCL,CLCLC,K,CK,CCK,KCCK,CKCCK,ø,CVV,CVVC,CV,CVC,CV,0,1,1,2,1,0,1,0,1,0,1,1,1,1,1,2,2,1,1,1,2,1001,201,101,201,101,3,2,2,2,2,-1,CL,CLC,CK,CKC,CK,C,C,C,C,C,?,C,?,C,?,L,L,K,K,K,1,1,0,1,0,T,5,sekunda
1,2,1,2,3,9,ti,o,lo,gie,ie,ø,N,ø,ø,ø,K,KC,KCL,KCLL,KCLLC,L,CL,LCL,CLCL,LCLCL,ø,VC,CVV,VV,CVV,CVV,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,2,2,2,0,1,101,1,11,101,4,3,4,3,3,1,K,CL,L,CL,CL,?,C,?,C,C,?,?,?,?,?,K,L,L,L,L,1,1,1,1,1,T,5,ultima
2,2,4,2,2,Te,le,skop,au,ge,e,ø,N,NN,SS,ø,C,CL,CLC,CLCL,CLCLC,K,CK,DCK,CDCK,LCDCK,ø,CVV,CVVC,CVVC,VV,CV,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,2,2,2,2,1,2,101,111,201,1,101,2,2,2,6,2,-1,CL,CLC,CLC,D,CK,C,C,C,?,C,?,C,C,?,?,L,L,L,D,K,1,1,1,1,0,T,5,antepaenultima
2,2,1,3,5,Na,ti,o,nal,staat,aat,ø,N,AN,SS,ø,C,CK,CKA,CKAL,CKALL,C,LC,CLC,CCLC,CCCLC,ø,CVC,CVV,VV,CVVC,CCVVC,2,0,0,1,1,1,0,0,1,1,1,1,0,1,2,1,2,2,2,2,2,1001,101,1,1011,301,3,3,4,3,2,-1,CK,AL,L,CLC,CCLC,C,A,?,C,CC,?,?,?,C,C,K,L,L,L,L,1,1,1,1,1,T,5,paenultima
2,3,2,2,3,In,sta,bi,li,t1t,1t,ø,N,N,AS,ø,K,KC,KCC,KCCC,KCCCK,C,LC,CLC,LCLC,CLCLC,ø,VC,CCVC,CVV,CVV,CVVC,1,3,0,0,1,1,1,0,0,1,0,2,1,1,1,1,1,2,2,2,1,1001,201,101,11,201,3,2,3,4,2,-1,KC,CCK,CL,CL,CLC,?,CC,C,C,C,C,?,?,?,C,K,K,L,L,L,1,1,1,1,1,T,5,ultima
2,7,3,4,3,Mi,schungs,ver,h1lt,nis,is,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,CCKC,CCCKC,noacc,CVC,CVCC,CVC,CVCC,CVC,2,3,2,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1001,1201,111,211,1101,3,2,2,2,2,-1,CK,CKCC,CKC,CKCC,CKC,C,C,C,C,C,?,CC,C,CC,C,K,K,K,K,K,1,2,1,2,1,T,5,prima
3,3,2,2,3,H3h,len,ma,le,rei,ei,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,D,CD,KCD,CKCD,LCKCD,ø,CVV,CVC,CVV,CV,CVV,0,2,0,1,0,0,1,0,0,0,1,1,1,1,1,2,1,2,1,2,2,101,1011,1001,11,11,2,3,4,3,4,-1,CL,CKC,CL,CK,CD,C,C,C,C,C,?,C,?,?,?,L,K,L,K,D,1,0,1,0,1,T,5,prima
3,3,2,3,3,wie,der,er,ken,nen,en,ø,V,BV,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,VC,CVC,CVC,0,2,1,2,2,0,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,101,111,11,101,2001,3,2,3,2,2,1,CL,CKC,KC,CK,CKC,C,C,?,C,C,?,C,C,?,C,L,K,K,K,K,1,0,1,1,0,F,5,prima
2,2,4,2,3,Pa,ra,dies,vo,gel,el,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVC,CVVC,CVV,CVC,2,2,1,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,101,11,201,101,111,2,3,2,2,2,1,CK,CK,CLC,CL,CKC,C,C,C,C,C,?,?,C,?,C,K,K,L,L,K,1,1,1,1,0,T,5,antepaenultima
3,3,2,3,4,Rah,men,er,z1h,lung,ung,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,ALCKC,ø,CVV,CVC,VC,CVV,CVC,0,2,1,0,2,0,1,1,0,1,1,1,0,1,1,2,1,1,2,1,2,11,2001,11,101,1011,4,2,3,2,3,1,CL,CKC,KC,AL,CKC,C,C,?,A,C,?,C,C,?,C,L,K,K,L,K,1,0,1,1,1,T,5,prima
3,2,2,2,3,Ste,ri,li,sa,tor,or,ø,N,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVV,CVV,CVV,CVC,1,0,0,0,2,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,0,201,11,11,101,111,2,4,4,3,2,-1,CCL,CL,CL,CL,CKC,CC,C,C,C,C,?,?,?,?,C,L,L,L,L,K,1,1,1,1,1,T,5,paenultima
2,2,6,3,2,Be,la,stungs,pro,be,e,be,N,NN,SAS,noacc,C,CK,CKC,CKCK,CKCKC,K,CK,LCK,CLCK,CCLCK,ø,CV,CVC,CVCC,CCVV,CV,1,2,3,1,1,0,1,2,0,0,1,1,1,2,1,1,1,1,2,1,2,101,111,1201,111,101,2,2,2,2,2,0,CK,CKC,CKCC,CCL,CK,C,C,C,CC,C,?,C,CC,?,?,K,K,K,L,K,0,1,2,1,0,T,5,sekunda
1,3,2,4,3,2,ber,ge,wich,tig,ig,ueber,A,N,SA,acc,L,LC,LCK,LCKC,LCKCC,C,KC,CKC,CCKC,KCCKC,noacc,VV,CVC,CV,CVC,CVC,0,2,1,2,2,0,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,111,101,201,201,5,2,2,2,2,1,L,CKC,CK,CKC,CKC,?,C,C,C,C,?,C,?,C,C,L,K,K,K,K,1,0,0,1,1,F,5,prima
3,2,2,2,2,Dis,so,lu,ti,on,on,ø,N,R,SA,ø,C,CK,CKC,CKCL,CKCLC,C,LC,LLC,ALLC,LALLC,ø,CVC,VV,CVV,CVV,VVC,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,2,2,2,2,1,201,1,11,101,1001,2,4,4,3,3,1,CKC,L,CL,AL,LC,C,?,C,A,?,C,?,?,?,C,K,L,L,L,L,1,1,1,1,1,T,5,ultima
4,3,2,2,2,Klei,der,ab,la,ge,e,ø,N,ø,SS,ø,C,CC,CCD,CCDC,CCDCK,K,CK,LCK,CLCK,CCLCK,ø,CCVV,CVC,VC,CVV,CV,1,2,1,0,1,0,1,1,0,0,2,1,0,1,1,2,1,1,2,1,2,111,111,101,11,101,3,2,2,4,2,-1,CCD,CKC,KC,CL,CK,CC,C,?,C,C,?,C,C,?,?,D,K,K,L,K,1,0,1,1,0,T,5,prima
2,4,2,2,4,An,thro,po,so,phie,ie,ø,N,N,S,ø,K,KC,KCC,KCCC,KCCCL,L,CL,LCL,CLCL,LCLCL,ø,VC,CCVV,CVV,CVV,CVV,1,1,0,0,0,1,0,0,0,0,0,2,1,1,1,1,2,2,2,2,1,1001,111,101,101,101,3,2,2,2,3,-1,KC,CCL,CL,CL,CL,?,CC,C,C,C,C,?,?,?,?,K,L,L,L,L,1,1,1,1,1,T,5,ultima
2,3,3,3,3,zu,sam,men,hef,ten,en,ø,V,BV,SS,ø,A,AL,ALC,ALCK,ALCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,CVC,CVC,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,101,101,2001,201,1101,3,2,2,2,2,1,AL,CK,CKC,CKC,CKC,A,C,C,C,C,?,?,C,C,C,L,K,K,K,K,1,1,0,1,0,F,5,sekunda
2,4,2,2,5,an,thro,po,lo,gisch,isch,ø,A,N,SA,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,1,1001,111,101,11,201,3,2,2,3,2,-1,KC,CCL,CL,CL,CKC,?,CC,C,C,C,C,?,?,?,C,K,L,L,L,K,1,1,1,1,1,F,5,paenultima
2,3,2,3,3,un,ter,ge,ord,net,et,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,CCCKC,ø,VC,CVC,CV,VCC,CVC,1,2,1,2,2,1,1,0,2,1,0,1,1,0,1,1,1,1,1,1,1,1001,111,101,111,1101,3,2,2,2,2,1,KC,CKC,CK,KCC,CKC,?,C,C,?,C,C,C,?,CC,C,K,K,K,K,K,1,0,0,2,0,F,5,prima
2,3,3,4,3,zu,sam,men,str3,men,en,ø,V,BV,SS,ø,A,AL,ALC,ALCK,ALCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVC,CCCVV,CVC,0,2,2,1,2,0,1,1,0,1,1,1,1,3,1,2,1,1,2,1,2,101,101,2001,211,2001,3,2,2,2,2,1,AL,CK,CKC,CCCL,CKC,A,C,C,CCC,C,?,?,C,?,C,L,K,K,L,K,1,1,0,1,0,F,5,sekunda
3,2,3,2,3,sta,tu,ten,ge,m1$,1$,ø,A,ø,SAS,ø,C,CC,CCK,CCKC,CCKCL,C,LC,CLC,KCLC,CKCLC,ø,CCVC,CVV,CVC,CV,CVVC,3,0,2,1,1,1,0,1,0,1,2,1,1,1,1,1,2,1,1,2,2,201,101,1101,101,1101,2,3,2,2,2,1,CCK,CL,CKC,CK,CLC,CC,C,C,C,C,?,?,C,?,C,K,L,K,K,L,1,1,0,0,1,F,5,sekunda
2,3,3,2,2,Ko,pro,duk,ti,on,on,ø,N,N,AS,ø,C,CL,CLC,CLCC,CLCCL,C,LC,LLC,ALLC,CALLC,ø,CVV,CCVV,CVC,CVV,VVC,0,1,2,0,0,0,0,1,0,1,1,2,1,1,0,2,2,1,2,2,1,101,111,201,101,1001,2,2,2,3,3,1,CL,CCL,CKC,AL,LC,C,CC,C,A,?,?,?,C,?,C,L,L,K,L,L,1,1,1,1,1,T,5,prima
2,2,2,2,2,Li,po,ma,to,se,e,ø,N,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,K,CK,LCK,CLCK,KCLCK,ø,CVV,CVV,CVC,CVV,CV,0,0,2,0,1,0,0,1,0,0,1,1,1,1,1,2,2,1,2,1,0,11,101,1001,101,101,4,2,3,2,2,1,CL,CL,CK,CL,CK,C,C,C,C,C,?,?,?,?,?,L,L,K,L,K,1,1,1,1,0,T,5,paenultima
3,2,4,3,3,kor,re,spon,die,ren,en,ø,V,V,AS,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVC,CVC,CVV,CVC,2,2,2,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,101,111,1101,101,1011,2,2,2,3,3,1,CK,CKC,CKC,CL,CKC,C,C,C,C,C,?,C,C,?,C,K,K,K,L,K,1,1,1,1,0,F,5,paenultima
2,5,4,3,2,An,fangs,buch,sta,be,e,an,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,K,CK,LCK,CLCK,CCLCK,ø,VC,CVCC,CVVC,CCVV,CV,1,3,1,1,1,1,2,1,0,0,0,1,1,2,1,1,1,2,2,1,2,1001,1201,201,201,101,3,2,2,2,2,-1,KC,CKCC,CLC,CCL,CK,?,C,C,CC,C,C,CC,C,?,?,K,K,L,L,K,1,2,1,1,0,T,5,prima
2,2,2,4,3,un,be,an,stan,det,et,ø,A,F,AS,ø,K,KC,KCC,KCCK,KCCKK,C,KC,CKC,CCKC,KCCKC,ø,VC,CV,VC,CCVC,CVC,1,1,1,3,2,1,0,1,1,1,0,1,0,2,1,1,1,1,1,1,1,1001,101,1001,1201,201,3,2,3,2,2,-1,KC,CK,KC,CCKC,CKC,?,C,?,CC,C,C,?,C,C,C,K,K,K,K,K,1,0,1,1,0,F,5,prima
3,2,2,3,4,Pri,va,ti,sie,rung,ung,ø,N,V,SA,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVC,CVV,CVV,CVC,1,2,0,0,2,0,1,0,0,1,2,1,1,1,1,2,1,2,2,1,1,111,101,101,101,1011,3,2,3,3,3,1,CCL,CK,CL,CL,CKC,CC,C,C,C,C,?,?,?,?,C,L,K,L,L,K,1,1,1,1,1,T,5,paenultima
2,3,2,2,3,Im,pro,vi,sa,tor,or,ø,N,R,SA,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,1,1001,111,101,101,111,3,2,3,3,2,-1,KC,CCL,CL,CL,CKC,?,CC,C,C,C,C,?,?,?,C,K,L,L,L,K,1,1,1,1,1,T,5,paenultima
3,2,4,2,4,ver,3f,fent,li,chen,en,ver,V,A,AS,noacc,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CVC,VC,CVCC,CVC,CVC,2,1,3,2,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,111,1,1201,11,1101,2,4,2,4,2,1,CKC,K,CKCC,CK,CKC,C,?,C,C,C,C,?,CC,?,C,K,K,K,K,K,1,1,0,1,0,F,5,sekunda
3,3,3,3,7,mit,tel,nie,der,deutsch,eutsch,ø,A,ø,SS,ø,C,CK,CKC,CKCK,CKCKC,A,DA,CDA,CCDA,KCCDA,ø,CVC,CVC,CVV,CVC,CVVC,2,2,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,2,1001,111,1001,111,201,3,2,3,2,2,-1,CK,CKC,CL,CKC,CDA,C,C,C,C,C,?,C,?,C,A,K,K,L,K,D,1,0,1,0,1,F,5,prima
2,2,4,3,4,An,ge,grif,fen,heit,eit,ø,N,A,SA,ø,K,KC,KCC,KCCK,KCCKC,C,DC,CDC,CCDC,KCCDC,ø,VC,CV,CCVC,CVC,CVVC,1,1,3,2,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,2,1,1001,101,111,1101,201,3,2,3,2,2,-1,KC,CK,CCK,CKC,CDC,?,C,CC,C,C,C,?,?,C,C,K,K,K,K,D,1,0,1,0,1,T,5,prima
4,3,3,2,4,Zwei,kam,mer,sy,stem,em,ø,N,ø,SS,ø,A,AC,ACD,ACDC,ACDCK,C,LC,CLC,CCLC,KCCLC,ø,CCVV,CVC,CVC,CVC,CVVC,1,2,2,2,1,0,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,201,101,1011,201,1101,2,2,3,2,2,1,ACD,CK,CKC,CKC,CLC,AC,C,C,C,C,?,?,C,C,C,D,K,K,K,L,1,1,0,1,1,T,5,sekunda
2,2,4,4,4,Un,be,hilf,lich,keit,eit,ø,N,A,SA,ø,K,KC,KCC,KCCK,KCCKC,C,DC,CDC,CCDC,KCCDC,ø,VC,CV,CVCC,CVC,CVVC,1,1,3,2,1,1,0,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1001,101,211,111,201,3,2,2,3,2,-1,KC,CK,CKCC,CKC,CDC,?,C,C,C,C,C,?,CC,C,C,K,K,K,K,D,1,0,2,1,1,T,5,prima
2,2,2,2,3,Or,ga,ni,sa,tor,or,ø,N,R,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,1,11,101,1001,101,111,3,2,3,3,2,1,KC,CK,CL,CL,CKC,?,C,C,C,C,C,?,?,?,C,K,K,L,L,K,1,1,1,1,1,T,5,paenultima
3,3,2,2,2,Bla,sto,ge,ne,se,e,ø,N,ø,ø,ø,C,CC,CCK,CCKC,CCKCC,K,CK,LCK,CLCK,LCLCK,ø,CCVC,CVV,CVV,CVV,CV,3,0,0,0,1,1,0,0,0,0,2,1,1,1,1,1,2,2,2,1,0,211,101,101,1001,101,2,2,2,3,2,1,CCKC,CL,CL,CL,CK,CC,C,C,C,C,C,?,?,?,?,K,L,L,L,K,1,1,1,1,0,T,5,paenultima
3,2,2,2,2,Pr1,ro,ga,ti,ve,e,ø,N,ø,ø,ø,C,CC,CCK,CCKC,CCKCL,K,CK,LCK,CLCK,KCLCK,ø,CCVC,CVV,CVC,CVV,CV,3,0,2,0,1,1,0,1,0,0,2,1,1,1,1,1,2,1,2,1,0,111,11,101,101,101,2,3,2,3,2,1,CCK,CL,CK,CL,CK,CC,C,C,C,C,?,?,?,?,?,K,L,K,L,K,1,1,1,1,0,T,5,paenultima
2,2,5,3,4,Un,er,gr2nd,bar,keit,eit,ø,N,A,SA,ø,K,KC,KCK,KCKC,KCKCC,C,DC,CDC,CCDC,LCCDC,ø,VC,VC,CCVCC,CVVC,CVVC,1,1,4,1,1,1,1,2,1,1,0,0,2,1,1,1,1,1,2,2,1,1001,11,1211,111,201,3,3,2,3,2,-1,KC,KC,CCKCC,CLC,CDC,?,?,CC,C,C,C,C,CC,C,C,K,K,K,L,D,1,1,2,1,1,T,5,antepaenultima
2,2,2,2,2,Al,te,ra,ti,on,on,ø,N,R,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,LLC,ALLC,KALLC,ø,VC,CV,CVC,CVV,VVC,1,1,2,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,2,2,1,11,101,11,101,1001,3,2,3,3,3,1,KC,CK,CK,AL,LC,?,C,C,A,?,C,?,?,?,C,K,K,K,L,L,1,0,1,1,1,T,5,ultima
1,2,2,2,3,A,po,lo,ge,tik,ik,ø,N,N,SA,ø,K,KC,KCL,KCLC,KCLCL,C,KC,CKC,LCKC,CLCKC,noacc,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,1,1,101,11,101,201,4,2,3,2,2,1,K,CL,CL,CL,CKC,?,C,C,C,C,?,?,?,?,C,K,L,L,L,K,1,1,1,1,1,T,5,paenultima
3,3,3,2,3,Hor,mon,pr1,pa,rat,at,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,KCLC,CKCLC,ø,CVC,CVVC,CCVC,CVC,CVVC,2,1,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,111,2001,111,101,111,2,2,2,2,3,-1,CKC,CLC,CCK,CK,CLC,C,C,CC,C,C,C,C,?,?,C,K,L,K,K,L,1,1,1,1,1,T,5,sekunda
4,3,3,2,3,jahr,hun,der,te,alt,alt,ø,A,NA,SAS,ø,C,CL,CLC,CLCC,CLCCK,L,KL,CKL,CCKL,KCCKL,ø,CVVC,CVC,CVC,CV,VCC,1,2,2,1,2,1,1,1,0,2,1,1,1,1,0,2,1,1,1,1,2,12,1101,111,101,1,4,2,2,2,4,-1,CLC,CKC,CKC,CK,L,C,C,C,C,?,C,C,C,?,?,L,K,K,K,L,1,1,0,0,2,F,5,prima
2,3,2,4,4,Ap,par,te,ment,haus,aus,ø,N,NN,SS,ø,K,KC,KCK,KCKC,KCKCC,C,DC,CDC,NCDC,CNCDC,ø,VC,CVC,CV,CVV,CVVC,1,2,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,111,101,1001,201,4,2,2,3,2,1,K,CKC,CK,CN,CDC,?,C,C,C,C,?,C,?,?,C,K,K,K,N,D,1,1,0,1,1,T,5,paenultima
2,2,2,2,3,Po,pu,la,ri,t1t,1t,ø,N,A,SA,ø,C,CL,CLC,CLCL,CLCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVV,CVV,CVV,CVVC,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,101,101,11,11,201,2,3,4,4,2,1,CL,CL,CL,CL,CLC,C,C,C,C,C,?,?,?,?,C,L,L,L,L,L,1,1,1,1,1,T,5,ultima
1,3,3,4,3,8,ber,see,damp,fer,er,ueber,N,NN,SS,acc,L,LC,LCK,LCKC,LCKCC,C,KC,AKC,CAKC,KCAKC,ø,VV,CVC,CVV,CVC,CVC,0,2,0,2,2,0,1,0,1,1,0,1,1,1,1,2,1,2,1,1,2,1,111,101,1101,111,5,2,2,2,2,1,L,CKC,CL,CKC,AKC,?,C,C,C,A,?,C,?,C,C,L,K,L,K,K,1,0,1,1,0,T,5,prima
2,2,3,2,3,in,es,sen,ti,ell,ell,ø,A,A,AS,ø,K,KC,KCK,KCKC,KCKCK,C,KC,LKC,ALKC,CALKC,ø,VC,VC,CVC,CVV,VC,1,1,2,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,2,1,1,1001,1,1101,101,11,3,4,2,3,3,-1,KC,K,CKC,AL,KC,?,?,C,A,?,C,?,C,?,C,K,K,K,L,K,1,1,1,1,1,F,5,prima
2,2,2,2,5,un,ar,ti,ku,liert,iert,ø,A,F,AS,ø,K,KC,KCK,KCKC,KCKCC,C,CC,LCC,CLCC,LCLCC,ø,VC,VC,CVV,CVV,CVVCC,1,1,0,0,1,1,1,0,0,2,0,0,1,1,1,1,1,2,2,2,1,1001,11,101,101,121,3,3,3,3,3,-1,KC,KC,CL,CL,CLCC,?,?,C,C,C,C,C,?,?,CC,K,K,L,L,L,1,1,1,1,2,F,5,prima
4,2,3,2,4,Phan,ta,sie,ko,st2m,2m,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVC,CVV,CVC,CVVC,2,2,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,2,1101,101,101,201,1101,2,2,3,2,2,1,CKC,CK,CL,CKC,CLC,C,C,C,C,C,C,?,?,C,C,K,K,L,K,L,1,1,1,1,1,T,5,antepaenultima
3,3,2,3,4,Pro,duk,ti,ons,wert,ert,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,CC,LCC,CLCC,CCLCC,ø,CCVV,CVC,CVV,VVCC,CVVCC,1,2,0,1,1,0,1,0,2,2,2,1,1,0,1,2,1,2,2,2,2,111,201,101,1101,211,2,2,3,2,2,1,CCL,CKC,AL,LCC,CLCC,CC,C,A,?,C,?,C,?,CC,CC,L,K,L,L,L,1,1,1,2,2,T,5,paenultima
2,2,3,6,3,So,li,dar,schuld,ner,er,ø,N,ø,SS,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CVV,CVVC,CVCC,CVC,0,0,1,3,2,0,0,1,2,1,1,1,1,1,1,2,2,2,1,1,2,101,11,111,211,1011,2,4,3,2,3,1,CL,CL,CLC,CKCC,CKC,C,C,C,C,C,?,?,C,CC,C,L,L,L,K,K,1,1,1,2,0,T,5,antepaenultima
